 userid |   ddate    | tpos | lengthh 
   1892 | 2014-02-14 |   46 |      14
   1893 | 2014-02-11 |   28 |      18
   1894 | 2014-02-11 |   17 |      21
   1895 | 2014-02-16 |   73 |      16
   1896 | 2014-02-14 |   54 |      13
   1897 | 2014-02-14 |   63 |      16
   1898 | 2014-02-15 |   64 |      14
   1899 | 2014-02-09 |    8 |      12
   1900 | 2014-02-09 |    6 |      13
   1901 | 2014-02-11 |   26 |      16
   1902 | 2014-02-15 |   69 |      16
   1903 | 2014-02-14 |   60 |      19
   1904 | 2014-02-17 |   77 |      14
   1905 | 2014-02-12 |   29 |      12
   1905 | 2014-02-13 |   41 |      12
   1906 | 2014-02-09 |    6 |      12
   1907 | 2014-02-17 |   88 |      15
   1908 | 2014-02-16 |   92 |      16
   1908 | 2014-02-13 |   55 |      16
   1909 | 2014-02-11 |   20 |      14
   1910 | 2014-02-15 |   74 |      16
   1911 | 2014-02-15 |   58 |      12
   1912 | 2014-02-14 |   51 |      17
   1913 | 2014-02-10 |   21 |      15
   1914 | 2014-02-14 |   58 |      15
   1915 | 2014-02-12 |   37 |      14
   1915 | 2014-02-10 |   15 |      14
   1915 | 2014-02-14 |   61 |      14
   1916 | 2014-02-15 |   62 |      14
   1917 | 2014-02-14 |   44 |      16
   1918 | 2014-02-17 |   87 |      16
   1919 | 2014-02-10 |   15 |      16
   1920 | 2014-02-15 |   69 |      13
   1921 | 2014-02-12 |   33 |      11
   1921 | 2014-02-09 |   10 |      11
   1922 | 2014-02-10 |   18 |      14
   1922 | 2014-02-17 |   84 |      14
   1923 | 2014-02-09 |    7 |      14
   1923 | 2014-02-17 |   86 |      14
   1924 | 2014-02-17 |   67 |      15
   1925 | 2014-02-15 |   77 |      16
   1926 | 2014-02-15 |   60 |      18
   1927 | 2014-02-17 |   77 |      15
   1928 | 2014-02-14 |   52 |      16
   1929 | 2014-02-09 |    8 |      15
   1930 | 2014-02-17 |  100 |      17
   1931 | 2014-02-14 |   61 |      17
   1932 | 2014-02-13 |   40 |      12
   1933 | 2014-02-17 |   69 |      12
   1934 | 2014-02-10 |   18 |      15
   1935 | 2014-02-11 |   23 |      16
   1936 | 2014-02-13 |   52 |      15
   1937 | 2014-02-11 |   25 |      14
   1938 | 2014-02-16 |   79 |      18
   1939 | 2014-02-16 |   72 |      16
   1940 | 2014-02-13 |   41 |      17
   1941 | 2014-02-12 |   33 |      12
   1941 | 2014-02-09 |    6 |      12
   1942 | 2014-02-15 |   68 |      13
   1942 | 2014-02-13 |   44 |      13
   1942 | 2014-02-10 |   17 |      13
   1943 | 2014-02-17 |   66 |      14
   1943 | 2014-02-09 |    4 |      14
   1944 | 2014-02-16 |   80 |      19
   1945 | 2014-02-17 |   88 |      17
   1946 | 2014-02-10 |   17 |      15
   1947 | 2014-02-10 |   12 |      14
   1948 | 2014-02-09 |    4 |      11
   1948 | 2014-02-12 |   29 |      11
   1949 | 2014-02-14 |   66 |      18
   1950 | 2014-02-11 |   20 |      13
   1950 | 2014-02-15 |   61 |      13
   1951 | 2014-02-13 |   42 |      16
   1952 | 2014-02-11 |   23 |      16
   1953 | 2014-02-10 |   16 |      15
   1954 | 2014-02-11 |   22 |      17
   1955 | 2014-02-15 |   49 |      13
   1956 | 2014-02-17 |   86 |      13
   1957 | 2014-02-16 |   75 |      14
   1958 | 2014-02-14 |   57 |      13
   1958 | 2014-02-09 |    9 |      13
   1959 | 2014-02-11 |   26 |      16
   1960 | 2014-02-14 |   60 |      18
   1961 | 2014-02-14 |   54 |      16
   1961 | 2014-02-16 |   82 |      16
   1962 | 2014-02-10 |   19 |      14
   1962 | 2014-02-09 |    5 |      14
   1963 | 2014-02-15 |   49 |      18
   1964 | 2014-02-16 |   81 |      17
   1965 | 2014-02-12 |   49 |      15
   1965 | 2014-02-11 |   34 |      15
   1966 | 2014-02-12 |   33 |      12
   1967 | 2014-02-14 |   57 |      13
   1968 | 2014-02-17 |   74 |      14
   1969 | 2014-02-14 |   63 |      17
   1970 | 2014-02-11 |   34 |      15
   1971 | 2014-02-13 |   41 |      14
   1972 | 2014-02-08 |    0 |      13
   1973 | 2014-02-16 |   63 |      13
   1974 | 2014-02-11 |   18 |      14
   1975 | 2014-02-17 |   83 |      16
   1976 | 2014-02-17 |   82 |      20
   1977 | 2014-02-17 |   77 |      13
   1978 | 2014-02-13 |   49 |      14
   1978 | 2014-02-10 |   21 |      14
   1979 | 2014-02-17 |   85 |      15
   1979 | 2014-02-10 |   16 |      15
   1980 | 2014-02-10 |   18 |      13
   1981 | 2014-02-13 |   44 |      13
   1981 | 2014-02-10 |   14 |      13
   1982 | 2014-02-10 |   12 |      13
   1983 | 2014-02-12 |   33 |      13
   1984 | 2014-02-16 |   75 |      12
   1984 | 2014-02-09 |    8 |      12
   1984 | 2014-02-12 |   39 |      12
   1985 | 2014-02-10 |   15 |      17
   1986 | 2014-02-14 |   67 |      17
   1987 | 2014-02-14 |   51 |      14
   1987 | 2014-02-09 |    6 |      14
   1988 | 2014-02-10 |    9 |      15
   1989 | 2014-02-15 |   69 |      14
   1990 | 2014-02-14 |   67 |      19
   1991 | 2014-02-16 |   82 |      15
   1992 | 2014-02-13 |   38 |      17
   1993 | 2014-02-12 |   28 |      18
   1994 | 2014-02-11 |   26 |      13
   1995 | 2014-02-17 |   83 |      15
   1996 | 2014-02-13 |   40 |      14
   1997 | 2014-02-14 |   50 |      16
   1998 | 2014-02-15 |   63 |      14
   1999 | 2014-02-14 |   67 |      14
   1999 | 2014-02-10 |   18 |      14
   2000 | 2014-02-11 |   23 |      14
   2001 | 2014-02-11 |   32 |      14
   2002 | 2014-02-09 |    7 |      19
   2003 | 2014-02-17 |   83 |      17
   2004 | 2014-02-17 |   72 |      13
   2005 | 2014-02-13 |   42 |      13
   2005 | 2014-02-15 |   64 |      13
   2006 | 2014-02-09 |    5 |      16
   2007 | 2014-02-11 |   15 |      18
   2008 | 2014-02-15 |   65 |      16
   2009 | 2014-02-15 |   65 |      15
   2010 | 2014-02-11 |   32 |      17
   2011 | 2014-02-17 |   81 |      17
   2012 | 2014-02-10 |   18 |      15
   2013 | 2014-02-15 |   76 |      19
   2014 | 2014-02-10 |   10 |      12
   2014 | 2014-02-17 |   69 |      12
   2014 | 2014-02-12 |   31 |      12
   2015 | 2014-02-13 |   42 |      12
   2016 | 2014-02-13 |   44 |      15
   2017 | 2014-02-09 |    8 |      15
   2018 | 2014-02-16 |   82 |      16
   2019 | 2014-02-14 |   62 |      15
   2020 | 2014-02-10 |   14 |      15
   2020 | 2014-02-17 |   77 |      15
   2021 | 2014-02-09 |    4 |      19
   2022 | 2014-02-11 |   30 |      14
   2023 | 2014-02-16 |   72 |      13
   2023 | 2014-02-12 |   33 |      13
   2023 | 2014-02-10 |   13 |      13
   2024 | 2014-02-17 |   76 |      13
   2025 | 2014-02-14 |   55 |      17
   2026 | 2014-02-11 |   30 |      15
   2027 | 2014-02-12 |   34 |      13
   2028 | 2014-02-10 |   16 |      15
   2029 | 2014-02-10 |   17 |      10
   2029 | 2014-02-17 |   74 |      10
   2030 | 2014-02-10 |   20 |      15
   2031 | 2014-02-11 |   22 |      12
   2032 | 2014-02-09 |   11 |      13
   2033 | 2014-02-15 |   73 |      16
   2033 | 2014-02-09 |    5 |      16
   2034 | 2014-02-13 |   43 |      18
   2035 | 2014-02-10 |   18 |      16
   2036 | 2014-02-16 |   82 |      18
   2037 | 2014-02-15 |   62 |      11
   2037 | 2014-02-09 |    5 |      11
   2037 | 2014-02-13 |   45 |      11
   2038 | 2014-02-11 |   32 |      16
   2039 | 2014-02-10 |   20 |      17
   2040 | 2014-02-16 |   60 |      15
   2041 | 2014-02-12 |   33 |      14
   2042 | 2014-02-17 |   88 |      18
   2043 | 2014-02-13 |   52 |      17
   2044 | 2014-02-09 |    6 |      17
   2045 | 2014-02-16 |   83 |      14
   2046 | 2014-02-09 |    8 |      18
   2046 | 2014-02-13 |   59 |      18
   2047 | 2014-02-17 |   80 |      13
   2048 | 2014-02-11 |   27 |      17
   2049 | 2014-02-14 |   46 |      14
   2049 | 2014-02-13 |   32 |      14
   2050 | 2014-02-16 |   76 |      15
   2051 | 2014-02-15 |   65 |      16
   2052 | 2014-02-12 |   35 |      15
   2053 | 2014-02-15 |   62 |      18
   2054 | 2014-02-11 |   28 |      16
   2055 | 2014-02-09 |    6 |      16
   2056 | 2014-02-12 |   32 |      15
   2057 | 2014-02-16 |   74 |      17
   2058 | 2014-02-15 |   55 |      17
   2059 | 2014-02-17 |   69 |      14
   2059 | 2014-02-09 |    6 |      14
   2060 | 2014-02-16 |   83 |      18
   2061 | 2014-02-12 |   24 |      13
   2061 | 2014-02-16 |   59 |      13
   2062 | 2014-02-14 |   48 |      12
   2063 | 2014-02-09 |    7 |      15
   2064 | 2014-02-13 |   35 |      12
   2064 | 2014-02-15 |   56 |      12
   2065 | 2014-02-12 |   29 |      15
   2066 | 2014-02-17 |   81 |      14
   2067 | 2014-02-16 |   55 |      13
   2067 | 2014-02-14 |   40 |      13
   2068 | 2014-02-15 |   57 |      13
   2069 | 2014-02-09 |    7 |      17
   2070 | 2014-02-15 |   56 |      14
   2070 | 2014-02-14 |   42 |      14
   2071 | 2014-02-16 |   59 |      15
   2072 | 2014-02-10 |   15 |      16
   2073 | 2014-02-13 |   40 |      14
   2074 | 2014-02-15 |   58 |      16
   2075 | 2014-02-11 |   21 |      15
   2076 | 2014-02-14 |   56 |      16
   2077 | 2014-02-12 |   35 |      15
   2078 | 2014-02-16 |   71 |      14
   2079 | 2014-02-12 |   37 |      14
   2079 | 2014-02-09 |    5 |      14
   2079 | 2014-02-16 |   78 |      14
   2080 | 2014-02-12 |   39 |      15
   2081 | 2014-02-13 |   46 |      13
   2082 | 2014-02-09 |    7 |      17
   2083 | 2014-02-11 |   31 |      14
   2083 | 2014-02-09 |    8 |      14
   2084 | 2014-02-12 |   38 |      14
   2085 | 2014-02-11 |   20 |      17
   2086 | 2014-02-12 |   24 |      14
   2086 | 2014-02-14 |   46 |      14
   2087 | 2014-02-11 |   30 |      19
   2088 | 2014-02-15 |   61 |      16
   2089 | 2014-02-14 |   54 |      14
   2089 | 2014-02-10 |   16 |      14
   2090 | 2014-02-14 |   40 |      13
   2091 | 2014-02-13 |   41 |      15
   2092 | 2014-02-09 |    4 |      17
   2093 | 2014-02-10 |   19 |      18
   2094 | 2014-02-09 |    5 |      18
   2095 | 2014-02-10 |   18 |      12
   2095 | 2014-02-12 |   39 |      12
   2096 | 2014-02-15 |   60 |      21
   2097 | 2014-02-17 |   85 |      15
   2098 | 2014-02-14 |   48 |      13
   2099 | 2014-02-16 |   73 |      14
   2100 | 2014-02-11 |   31 |      13
   2101 | 2014-02-17 |   79 |      16
   2102 | 2014-02-12 |   31 |      13
   2103 | 2014-02-11 |   26 |      18
   2103 | 2014-02-16 |   77 |      18
   2104 | 2014-02-16 |   67 |      16
   2105 | 2014-02-15 |   62 |      13
   2106 | 2014-02-13 |   47 |      15
   2107 | 2014-02-14 |   47 |      12
   2107 | 2014-02-16 |   70 |      12
   2108 | 2014-02-16 |   86 |      17
   2109 | 2014-02-09 |    4 |      15
   2110 | 2014-02-13 |   43 |      14
   2111 | 2014-02-10 |   17 |      13
   2112 | 2014-02-12 |   40 |      16
   2113 | 2014-02-15 |   74 |      16
   2114 | 2014-02-14 |   65 |      16
   2115 | 2014-02-17 |   86 |      17
   2116 | 2014-02-14 |   58 |      16
   2117 | 2014-02-09 |    7 |      15
   2118 | 2014-02-10 |   16 |      14
   2118 | 2014-02-09 |    2 |      14
   2119 | 2014-02-11 |   21 |      12
   2120 | 2014-02-17 |   89 |      14
   2120 | 2014-02-16 |   75 |      14
   2121 | 2014-02-17 |   79 |      16
   2122 | 2014-02-16 |   87 |      17
   2123 | 2014-02-14 |   59 |      14
   2124 | 2014-02-14 |   58 |      15
   2124 | 2014-02-11 |   24 |      15
   2125 | 2014-02-17 |   97 |      15
   2126 | 2014-02-13 |   34 |      13
   2127 | 2014-02-14 |   44 |      16
   2128 | 2014-02-17 |   73 |      14
   2129 | 2014-02-14 |   51 |      13
   2129 | 2014-02-10 |   13 |      13
   2130 | 2014-02-09 |   10 |      14
   2130 | 2014-02-12 |   45 |      14
   2131 | 2014-02-12 |   31 |      13
   2132 | 2014-02-15 |   67 |      17
   2133 | 2014-02-14 |   61 |      17
   2134 | 2014-02-17 |   80 |      14
   2135 | 2014-02-14 |   52 |      16
   2136 | 2014-02-17 |   84 |      14
   2137 | 2014-02-10 |    9 |      15
   2138 | 2014-02-15 |   63 |      15
   2139 | 2014-02-15 |   66 |      15
   2140 | 2014-02-09 |    2 |      16
   2141 | 2014-02-09 |    2 |      14
   2142 | 2014-02-10 |   20 |      18
   2143 | 2014-02-10 |    9 |      18
   2144 | 2014-02-09 |    9 |      14
   2145 | 2014-02-11 |   29 |      20
   2146 | 2014-02-14 |   64 |      18
   2147 | 2014-02-10 |   14 |      14
   2148 | 2014-02-12 |   31 |      14
   2148 | 2014-02-15 |   68 |      14
   2149 | 2014-02-12 |   36 |      16
   2150 | 2014-02-11 |   27 |      16
   2151 | 2014-02-11 |   25 |      14
   2152 | 2014-02-14 |   56 |      14
   2152 | 2014-02-09 |    6 |      14
   2152 | 2014-02-16 |   84 |      14
   2152 | 2014-02-15 |   70 |      14
   2153 | 2014-02-12 |   42 |      20
   2154 | 2014-02-16 |   81 |      14
   2154 | 2014-02-09 |    3 |      14
   2154 | 2014-02-14 |   57 |      14
   2154 | 2014-02-11 |   23 |      14
   2155 | 2014-02-10 |   15 |      17
   2156 | 2014-02-17 |   98 |      15
   2157 | 2014-02-15 |   60 |      14
   2157 | 2014-02-10 |   14 |      14
   2158 | 2014-02-09 |    6 |      16
   2159 | 2014-02-10 |   15 |      14
   2160 | 2014-02-16 |   82 |      14
   2160 | 2014-02-15 |   68 |      14
   2160 | 2014-02-11 |   23 |      14
   2161 | 2014-02-11 |   26 |      16
   2162 | 2014-02-16 |   78 |      15
   2163 | 2014-02-11 |   30 |      15
   2164 | 2014-02-09 |    4 |      13
   2164 | 2014-02-11 |   27 |      13
   2165 | 2014-02-15 |   62 |      15
   2166 | 2014-02-10 |   20 |      15
   2167 | 2014-02-15 |   50 |      10
   2168 | 2014-02-11 |   17 |      10
   2168 | 2014-02-17 |   64 |      10
   2169 | 2014-02-15 |   72 |      18
   2170 | 2014-02-10 |   20 |      16
   2171 | 2014-02-15 |   59 |      12
   2172 | 2014-02-17 |   70 |      17
   2173 | 2014-02-15 |   73 |      19
   2174 | 2014-02-09 |    2 |      13
   2175 | 2014-02-17 |   81 |      15
   2176 | 2014-02-12 |   33 |      15
   2177 | 2014-02-15 |   57 |      13
   2178 | 2014-02-14 |   42 |      14
   2179 | 2014-02-11 |   23 |      14
   2180 | 2014-02-10 |   16 |      15
   2181 | 2014-02-15 |   57 |      13
   2182 | 2014-02-14 |   58 |      15
   2183 | 2014-02-15 |   73 |      16
   2184 | 2014-02-15 |   58 |      14
   2184 | 2014-02-17 |   83 |      14
   2185 | 2014-02-15 |   71 |      17
   2186 | 2014-02-13 |   46 |      19
   2187 | 2014-02-10 |   13 |      11
   2187 | 2014-02-16 |   56 |      11
   2188 | 2014-02-11 |   24 |      15
   2189 | 2014-02-09 |    4 |      16
   2190 | 2014-02-16 |   72 |      16
   2191 | 2014-02-15 |   67 |      14
   2191 | 2014-02-13 |   44 |      14
   2192 | 2014-02-09 |    4 |      15
   2193 | 2014-02-11 |   24 |      15
   2194 | 2014-02-15 |   78 |      14
   2194 | 2014-02-14 |   64 |      14
   2194 | 2014-02-13 |   50 |      14
   2195 | 2014-02-17 |   67 |      18
   2196 | 2014-02-15 |   57 |      15
   2197 | 2014-02-16 |   69 |      15
   2198 | 2014-02-16 |   57 |      12
   2199 | 2014-02-10 |   19 |      15
   2200 | 2014-02-16 |   73 |      14
   2200 | 2014-02-15 |   59 |      14
   2201 | 2014-02-16 |   79 |      17
   2202 | 2014-02-14 |   65 |      15
   2203 | 2014-02-16 |   75 |      16
   2204 | 2014-02-10 |    9 |      10
   2205 | 2014-02-10 |   17 |      13
   2206 | 2014-02-11 |   27 |      15
   2207 | 2014-02-11 |   24 |      11
   2207 | 2014-02-10 |   13 |      11
   2208 | 2014-02-13 |   34 |      14
   2209 | 2014-02-12 |   31 |      18
   2210 | 2014-02-13 |   40 |      15
   2211 | 2014-02-12 |   41 |      18
   2212 | 2014-02-09 |    5 |      14
   2213 | 2014-02-14 |   57 |      15
   2214 | 2014-02-13 |   48 |      14
   2214 | 2014-02-10 |   13 |      14
   2215 | 2014-02-15 |   68 |      17
   2216 | 2014-02-12 |   44 |      15
   2217 | 2014-02-14 |   57 |      18
   2218 | 2014-02-09 |   13 |      14
   2219 | 2014-02-10 |   15 |      14
   2219 | 2014-02-14 |   56 |      14
   2220 | 2014-02-14 |   59 |      14
   2221 | 2014-02-15 |   64 |      15
   2222 | 2014-02-15 |   62 |      15
   2223 | 2014-02-10 |   22 |      15
   2224 | 2014-02-15 |   44 |      17
   2225 | 2014-02-15 |   68 |      17
   2226 | 2014-02-14 |   71 |      17
   2227 | 2014-02-15 |   54 |      13
   2227 | 2014-02-12 |   27 |      13
   2228 | 2014-02-15 |   71 |      19
   2229 | 2014-02-17 |   92 |      16
   2230 | 2014-02-17 |   88 |      17
   2231 | 2014-02-17 |   85 |      13
   2231 | 2014-02-12 |   31 |      13
   2232 | 2014-02-09 |    8 |      11
   2233 | 2014-02-09 |    6 |      16
   2234 | 2014-02-12 |   29 |      13
   2235 | 2014-02-13 |   37 |      13
   2236 | 2014-02-10 |   19 |      17
   2237 | 2014-02-11 |   34 |      18
   2238 | 2014-02-12 |   44 |      16
   2238 | 2014-02-16 |   86 |      16
   2239 | 2014-02-09 |    7 |      18
   2240 | 2014-02-11 |   25 |      16
   2241 | 2014-02-16 |   79 |      15
   2242 | 2014-02-17 |   83 |      16
   2242 | 2014-02-12 |   27 |      16
   2243 | 2014-02-17 |   87 |      16
   2244 | 2014-02-14 |   41 |      14
   2245 | 2014-02-10 |   18 |      12
   2246 | 2014-02-12 |   34 |      16
   2247 | 2014-02-11 |   22 |      14
   2248 | 2014-02-09 |    6 |      14
   2249 | 2014-02-11 |   34 |      15
   2250 | 2014-02-15 |   73 |      14
   2251 | 2014-02-14 |   56 |      14
   2251 | 2014-02-09 |    0 |      14
   2252 | 2014-02-16 |   75 |      14
   2253 | 2014-02-08 |    0 |      14
   2253 | 2014-02-11 |   24 |      14
   2254 | 2014-02-10 |   10 |      16
   2255 | 2014-02-16 |   75 |      16
   2256 | 2014-02-15 |   56 |      17
   2257 | 2014-02-13 |   48 |      21
   2258 | 2014-02-10 |   20 |      13
   2258 | 2014-02-13 |   54 |      13
   2258 | 2014-02-11 |   33 |      13
   2259 | 2014-02-17 |   97 |      15
   2260 | 2014-02-11 |   28 |      13
   2261 | 2014-02-10 |   14 |      16
   2261 | 2014-02-17 |   96 |      16
   2262 | 2014-02-17 |   78 |      17
   2263 | 2014-02-17 |   85 |      15
   2264 | 2014-02-13 |   43 |      14
   2265 | 2014-02-10 |   17 |      14
   2265 | 2014-02-15 |   69 |      14
   2266 | 2014-02-16 |   63 |      12
   2266 | 2014-02-11 |   19 |      12
   2267 | 2014-02-13 |   38 |      14
   2268 | 2014-02-13 |   42 |      20
   2269 | 2014-02-17 |   99 |      16
   2269 | 2014-02-09 |    7 |      16
   2270 | 2014-02-09 |    5 |      15
   2271 | 2014-02-11 |   18 |      10
   2271 | 2014-02-17 |   72 |      10
   2271 | 2014-02-15 |   54 |      10
   2271 | 2014-02-13 |   36 |      10
   2272 | 2014-02-12 |   35 |      15
   2273 | 2014-02-09 |    8 |      15
   2273 | 2014-02-12 |   46 |      15
   2274 | 2014-02-15 |   52 |      14
   2274 | 2014-02-16 |   66 |      14
   2275 | 2014-02-14 |   54 |      16
   2276 | 2014-02-11 |   22 |      16
   2276 | 2014-02-14 |   63 |      16
   2277 | 2014-02-10 |   12 |      16
   2278 | 2014-02-15 |   63 |      14
   2278 | 2014-02-09 |    1 |      14
   2278 | 2014-02-12 |   34 |      14
   2279 | 2014-02-11 |   29 |      18
   2280 | 2014-02-16 |   55 |      15
   2281 | 2014-02-09 |    5 |      16
   2282 | 2014-02-10 |   14 |      13
   2283 | 2014-02-14 |   60 |      16
   2284 | 2014-02-13 |   48 |      14
   2285 | 2014-02-15 |   69 |      15
   2285 | 2014-02-13 |   41 |      15
   2286 | 2014-02-09 |    5 |      16
   2287 | 2014-02-13 |   47 |      17
   2288 | 2014-02-10 |   13 |      20
   2289 | 2014-02-10 |   20 |      17
   2290 | 2014-02-16 |   76 |      15
   2291 | 2014-02-11 |   32 |      19
   2292 | 2014-02-12 |   39 |      17
   2293 | 2014-02-12 |   44 |      15
   2294 | 2014-02-17 |   83 |      13
   2294 | 2014-02-15 |   61 |      13
   2295 | 2014-02-17 |   82 |      19
   2296 | 2014-02-15 |   72 |      16
   2297 | 2014-02-17 |   79 |      16
   2298 | 2014-02-15 |   62 |      16
   2299 | 2014-02-14 |   53 |      18
   2300 | 2014-02-15 |   56 |      15
   2301 | 2014-02-16 |   63 |      12
   2301 | 2014-02-12 |   28 |      12
   2302 | 2014-02-09 |    5 |      12
   2303 | 2014-02-10 |   13 |      12
   2304 | 2014-02-11 |   24 |      14
   2304 | 2014-02-13 |   50 |      14
   2305 | 2014-02-09 |    5 |      15
   2306 | 2014-02-09 |    5 |      14
   2306 | 2014-02-10 |   19 |      14
   2307 | 2014-02-16 |   54 |      13
   2308 | 2014-02-10 |   16 |      16
   2309 | 2014-02-15 |   51 |      16
   2310 | 2014-02-17 |   76 |      14
   2311 | 2014-02-11 |   25 |      17
