 userid |   ddate    | tpos | lengthh 
   3191 | 2014-02-18 |   88 |      16
   3192 | 2014-02-17 |   83 |      16
   3193 | 2014-02-25 |  158 |      19
   3194 | 2014-02-21 |  124 |      16
   3195 | 2014-02-13 |   49 |      18
   3196 | 2014-02-12 |   33 |      17
   3197 | 2014-02-27 |  184 |      16
   3197 | 2014-02-14 |   56 |      16
   3198 | 2014-02-18 |   86 |      17
   3199 | 2014-02-19 |  107 |      16
   3200 | 2014-02-14 |   46 |      15
   3201 | 2014-02-22 |  129 |      19
   3202 | 2014-02-25 |  151 |      15
   3203 | 2014-02-26 |  169 |      15
   3204 | 2014-02-24 |  170 |      16
   3205 | 2014-02-24 |  163 |      17
   3206 | 2014-02-26 |  190 |      18
   3207 | 2014-02-19 |   88 |      14
   3208 | 2014-02-16 |   70 |      16
   3209 | 2014-02-19 |  120 |      16
   3209 | 2014-02-11 |   26 |      16
   3210 | 2014-02-21 |  129 |      16
   3211 | 2014-02-14 |   52 |      22
   3212 | 2014-02-18 |   89 |      14
   3212 | 2014-02-26 |  167 |      14
   3212 | 2014-02-13 |   39 |      14
   3212 | 2014-02-25 |  153 |      14
   3212 | 2014-02-20 |  109 |      14
   3213 | 2014-02-26 |  188 |      16
   3213 | 2014-02-23 |  146 |      16
   3214 | 2014-02-24 |  176 |      14
   3214 | 2014-02-23 |  162 |      14
   3214 | 2014-02-13 |   45 |      14
   3215 | 2014-02-10 |   18 |      15
   3216 | 2014-02-13 |   42 |      17
   3217 | 2014-02-26 |  167 |      15
   3218 | 2014-02-21 |  112 |      17
   3219 | 2014-02-20 |  109 |      16
   3220 | 2014-02-18 |   99 |      16
   3221 | 2014-02-20 |  105 |      19
   3222 | 2014-02-09 |    3 |      16
   3223 | 2014-02-12 |   31 |      16
   3223 | 2014-02-15 |   69 |      16
   3224 | 2014-02-18 |   92 |      13
   3224 | 2014-02-26 |  178 |      13
   3224 | 2014-02-19 |  105 |      13
   3225 | 2014-02-24 |  169 |      19
   3226 | 2014-02-11 |   22 |      15
   3227 | 2014-02-22 |  128 |      16
   3227 | 2014-02-15 |   55 |      16
   3228 | 2014-02-16 |   68 |      15
   3229 | 2014-02-19 |  108 |      17
   3230 | 2014-02-11 |   29 |      14
   3230 | 2014-02-27 |  165 |      14
   3231 | 2014-02-21 |  121 |      18
   3232 | 2014-02-18 |  108 |      15
   3232 | 2014-02-21 |  145 |      15
   3233 | 2014-02-21 |  124 |      19
   3234 | 2014-02-17 |   77 |      17
   3235 | 2014-02-15 |   60 |      21
   3236 | 2014-02-25 |  140 |      13
   3236 | 2014-02-19 |   91 |      13
   3237 | 2014-02-11 |   20 |      20
   3238 | 2014-02-10 |   19 |      19
   3239 | 2014-02-27 |  161 |      16
   3240 | 2014-02-16 |   70 |      15
   3241 | 2014-02-12 |   34 |      19
   3242 | 2014-02-17 |   97 |      16
   3243 | 2014-02-26 |  173 |      19
   3244 | 2014-02-24 |  176 |      16
   3245 | 2014-02-26 |  183 |      16
   3246 | 2014-02-11 |   27 |      15
   3247 | 2014-02-13 |   40 |      17
   3248 | 2014-02-13 |   53 |      16
   3249 | 2014-02-17 |   88 |      14
   3249 | 2014-02-16 |   74 |      14
   3250 | 2014-02-20 |   97 |      18
   3251 | 2014-02-24 |  132 |      13
   3251 | 2014-02-09 |    9 |      13
   3252 | 2014-02-20 |  124 |      16
   3253 | 2014-02-26 |  189 |      17
   3253 | 2014-02-14 |   64 |      17
   3254 | 2014-02-20 |   99 |      14
   3255 | 2014-02-15 |   59 |      16
   3256 | 2014-02-09 |    8 |      19
   3257 | 2014-02-17 |  106 |      17
   3258 | 2014-02-11 |   32 |      15
   3258 | 2014-02-18 |  105 |      15
   3258 | 2014-02-23 |  157 |      15
   3259 | 2014-02-24 |  123 |      14
   3260 | 2014-02-12 |   38 |      15
   3260 | 2014-02-26 |  187 |      15
   3261 | 2014-02-11 |   14 |      16
   3262 | 2014-02-22 |  138 |      16
   3263 | 2014-02-09 |    8 |      16
   3264 | 2014-02-19 |   95 |      17
   3265 | 2014-02-10 |   15 |      15
   3265 | 2014-02-24 |  148 |      15
   3266 | 2014-02-11 |   21 |      18
   3267 | 2014-02-26 |  176 |      16
   3268 | 2014-02-11 |   17 |      13
   3268 | 2014-02-22 |  126 |      13
   3268 | 2014-02-23 |  139 |      13
   3269 | 2014-02-15 |   65 |      14
   3269 | 2014-02-16 |   79 |      14
   3270 | 2014-02-13 |   43 |      16
   3271 | 2014-02-23 |  153 |      17
   3272 | 2014-02-22 |  143 |      18
   3273 | 2014-02-27 |  178 |      15
   3274 | 2014-02-27 |  169 |      16
   3275 | 2014-02-09 |    2 |      18
   3276 | 2014-02-16 |   72 |      19
   3277 | 2014-02-18 |   79 |      15
   3278 | 2014-02-16 |   89 |      18
   3279 | 2014-02-16 |   63 |      13
   3279 | 2014-02-21 |  111 |      13
   3279 | 2014-02-22 |  124 |      13
   3279 | 2014-02-20 |   98 |      13
   3279 | 2014-02-10 |   18 |      13
   3280 | 2014-02-11 |   31 |      14
   3280 | 2014-02-20 |  109 |      14
   3281 | 2014-02-22 |  114 |      20
   3282 | 2014-02-23 |  129 |      20
   3283 | 2014-02-26 |  171 |      15
   3284 | 2014-02-10 |   15 |      19
   3285 | 2014-02-17 |   87 |      20
   3286 | 2014-02-18 |   93 |      15
   3287 | 2014-02-19 |   98 |      14
   3288 | 2014-02-11 |   32 |      20
   3289 | 2014-02-10 |   16 |      13
   3290 | 2014-02-13 |   47 |      13
   3290 | 2014-02-19 |  107 |      13
   3291 | 2014-02-15 |   67 |      15
   3291 | 2014-02-12 |   30 |      15
   3292 | 2014-02-25 |  159 |      16
   3292 | 2014-02-12 |   31 |      16
   3293 | 2014-02-12 |   33 |      14
   3293 | 2014-02-22 |  113 |      14
   3294 | 2014-02-10 |   21 |      15
   3295 | 2014-02-19 |  107 |      14
   3296 | 2014-02-22 |  139 |      19
   3296 | 2014-02-17 |   84 |      19
   3297 | 2014-02-16 |   69 |      14
   3297 | 2014-02-27 |  185 |      14
   3298 | 2014-02-24 |  131 |      14
   3299 | 2014-02-24 |  145 |      17
   3300 | 2014-02-26 |  196 |      17
   3301 | 2014-02-13 |   39 |      18
   3302 | 2014-02-17 |   83 |      15
   3303 | 2014-02-13 |   35 |      15
   3303 | 2014-02-26 |  156 |      15
   3303 | 2014-02-19 |   92 |      15
   3304 | 2014-02-13 |   54 |      16
   3305 | 2014-02-19 |  113 |      17
   3306 | 2014-02-15 |   64 |      15
   3307 | 2014-02-10 |   10 |      15
   3307 | 2014-02-25 |  173 |      15
   3308 | 2014-02-21 |  118 |      15
   3309 | 2014-02-14 |   47 |      19
   3310 | 2014-02-15 |   51 |      17
   3311 | 2014-02-16 |   80 |      15
   3311 | 2014-02-12 |   30 |      15
   3312 | 2014-02-19 |   98 |      18
   3313 | 2014-02-12 |   42 |      15
   3313 | 2014-02-18 |   95 |      15
   3313 | 2014-02-09 |    9 |      15
   3314 | 2014-02-21 |  128 |      16
   3315 | 2014-02-10 |   20 |      16
   3316 | 2014-02-11 |   28 |      15
   3317 | 2014-02-19 |  102 |      14
   3317 | 2014-02-13 |   40 |      14
   3318 | 2014-02-17 |   83 |      17
   3319 | 2014-02-20 |  100 |      17
   3320 | 2014-02-09 |    6 |      16
   3321 | 2014-02-12 |   46 |      18
   3322 | 2014-02-21 |  129 |      14
   3323 | 2014-02-21 |  133 |      18
   3324 | 2014-02-16 |   75 |      17
   3325 | 2014-02-25 |  162 |      18
   3326 | 2014-02-21 |  124 |      16
   3327 | 2014-02-21 |  115 |      21
   3328 | 2014-02-09 |    3 |      14
   3329 | 2014-02-15 |   62 |      16
   3329 | 2014-02-17 |   81 |      16
   3329 | 2014-02-26 |  181 |      16
   3330 | 2014-02-22 |  157 |      16
   3330 | 2014-02-09 |    6 |      16
   3331 | 2014-02-23 |  142 |      18
   3332 | 2014-02-19 |  108 |      17
   3333 | 2014-02-24 |  153 |      16
   3334 | 2014-02-22 |  128 |      16
   3335 | 2014-02-24 |  146 |      17
   3336 | 2014-02-27 |  163 |      14
   3336 | 2014-02-26 |  149 |      14
   3337 | 2014-02-12 |   36 |      15
   3338 | 2014-02-19 |  105 |      16
   3338 | 2014-02-24 |  168 |      16
   3339 | 2014-02-20 |  109 |      15
   3339 | 2014-02-21 |  124 |      15
   3340 | 2014-02-15 |   62 |      15
   3341 | 2014-02-27 |  182 |      14
   3342 | 2014-02-25 |  166 |      14
   3342 | 2014-02-14 |   48 |      14
   3343 | 2014-02-18 |   75 |      15
   3344 | 2014-02-14 |   47 |      19
   3345 | 2014-02-21 |  124 |      14
   3345 | 2014-02-10 |   10 |      14
   3346 | 2014-02-21 |  138 |      15
   3347 | 2014-02-20 |   91 |      15
   3348 | 2014-02-22 |  125 |      17
   3349 | 2014-02-24 |  150 |      17
   3350 | 2014-02-12 |   25 |      15
   3350 | 2014-02-19 |  101 |      15
   3351 | 2014-02-18 |   92 |      17
   3351 | 2014-02-17 |   75 |      17
   3352 | 2014-02-09 |    6 |      15
   3353 | 2014-02-26 |  178 |      18
   3354 | 2014-02-16 |   72 |      17
   3355 | 2014-02-16 |   69 |      16
   3355 | 2014-02-11 |   22 |      16
   3356 | 2014-02-15 |   75 |      15
   3356 | 2014-02-13 |   53 |      15
   3357 | 2014-02-20 |  120 |      16
   3358 | 2014-02-10 |   13 |      17
   3359 | 2014-02-27 |  167 |      14
   3360 | 2014-02-25 |  152 |      14
   3361 | 2014-02-25 |  169 |      18
   3362 | 2014-02-17 |   82 |      17
   3363 | 2014-02-23 |  144 |      13
   3363 | 2014-02-10 |   17 |      13
   3364 | 2014-02-11 |   26 |      15
   3364 | 2014-02-15 |   66 |      15
   3365 | 2014-02-10 |   18 |      14
   3366 | 2014-02-25 |  173 |      17
   3366 | 2014-02-20 |  105 |      17
   3367 | 2014-02-09 |    5 |      18
   3368 | 2014-02-18 |   89 |      15
   3368 | 2014-02-14 |   46 |      15
   3369 | 2014-02-10 |   10 |      14
   3369 | 2014-02-11 |   24 |      14
   3370 | 2014-02-12 |   39 |      15
   3370 | 2014-02-27 |  194 |      15
   3370 | 2014-02-23 |  146 |      15
   3370 | 2014-02-16 |   79 |      15
   3371 | 2014-02-20 |  106 |      14
   3372 | 2014-02-26 |  185 |      17
   3373 | 2014-02-17 |   72 |      15
   3374 | 2014-02-14 |   49 |      13
   3374 | 2014-02-15 |   62 |      13
   3374 | 2014-02-25 |  148 |      13
   3375 | 2014-02-25 |  161 |      15
   3376 | 2014-02-27 |  178 |      16
   3376 | 2014-02-11 |   29 |      16
   3377 | 2014-02-25 |  175 |      16
   3377 | 2014-02-19 |   95 |      16
   3377 | 2014-02-21 |  124 |      16
   3377 | 2014-02-23 |  147 |      16
   3378 | 2014-02-22 |  129 |      14
   3379 | 2014-02-22 |  125 |      14
   3380 | 2014-02-19 |  101 |      15
   3381 | 2014-02-13 |   50 |      17
   3382 | 2014-02-10 |   17 |      15
   3383 | 2014-02-09 |    8 |      16
   3384 | 2014-02-25 |  161 |      14
   3384 | 2014-02-16 |   76 |      14
   3384 | 2014-02-09 |    7 |      14
   3385 | 2014-02-10 |   19 |      19
   3386 | 2014-02-12 |   36 |      17
   3386 | 2014-02-14 |   65 |      17
   3387 | 2014-02-15 |   61 |      18
   3388 | 2014-02-14 |   58 |      16
   3388 | 2014-02-11 |   24 |      16
   3389 | 2014-02-14 |   47 |      16
   3390 | 2014-02-11 |   30 |      15
   3391 | 2014-02-22 |  134 |      14
   3392 | 2014-02-14 |   59 |      16
   3393 | 2014-02-16 |   68 |      15
   3394 | 2014-02-22 |  110 |      14
   3395 | 2014-02-16 |   85 |      14
   3395 | 2014-02-13 |   47 |      14
   3395 | 2014-02-14 |   61 |      14
   3396 | 2014-02-16 |   74 |      19
   3397 | 2014-02-23 |  136 |      13
   3397 | 2014-02-27 |  182 |      13
   3397 | 2014-02-09 |    4 |      13
   3397 | 2014-02-15 |   64 |      13
   3397 | 2014-02-18 |   96 |      13
   3398 | 2014-02-26 |  175 |      17
   3399 | 2014-02-14 |   57 |      14
   3400 | 2014-02-16 |   71 |      15
   3401 | 2014-02-22 |  137 |      16
   3402 | 2014-02-12 |   27 |      15
   3403 | 2014-02-15 |   66 |      14
   3404 | 2014-02-24 |  161 |      16
   3404 | 2014-02-20 |  114 |      16
   3405 | 2014-02-26 |  166 |      16
   3405 | 2014-02-09 |    7 |      16
   3406 | 2014-02-12 |   29 |      15
   3407 | 2014-02-24 |  143 |      15
   3408 | 2014-02-12 |   31 |      16
   3409 | 2014-02-25 |  162 |      16
   3410 | 2014-02-24 |  147 |      14
   3411 | 2014-02-12 |   38 |      15
   3412 | 2014-02-26 |  190 |      17
   3413 | 2014-02-27 |  150 |      13
   3414 | 2014-02-16 |   82 |      18
   3415 | 2014-02-20 |  118 |      17
   3416 | 2014-02-21 |  108 |      14
   3417 | 2014-02-12 |   43 |      19
   3418 | 2014-02-26 |  175 |      14
   3418 | 2014-02-21 |  115 |      14
   3418 | 2014-02-25 |  161 |      14
   3419 | 2014-02-25 |  193 |      15
   3420 | 2014-02-17 |   89 |      17
   3421 | 2014-02-22 |  151 |      16
   3422 | 2014-02-24 |  147 |      15
   3422 | 2014-02-14 |   55 |      15
   3423 | 2014-02-26 |  156 |      16
   3424 | 2014-02-17 |   89 |      17
   3424 | 2014-02-11 |   31 |      17
   3425 | 2014-02-22 |  144 |      17
   3426 | 2014-02-21 |  134 |      18
   3427 | 2014-02-14 |   48 |      17
   3428 | 2014-02-14 |   38 |      13
   3428 | 2014-02-20 |  100 |      13
   3429 | 2014-02-16 |   81 |      14
   3430 | 2014-02-12 |   38 |      17
   3431 | 2014-02-09 |    7 |      18
   3432 | 2014-02-12 |   35 |      20
   3433 | 2014-02-12 |   45 |      13
   3433 | 2014-02-27 |  198 |      13
   3433 | 2014-02-17 |  104 |      13
   3433 | 2014-02-15 |   82 |      13
   3433 | 2014-02-13 |   58 |      13
   3433 | 2014-02-10 |   20 |      13
   3434 | 2014-02-23 |  136 |      15
   3435 | 2014-02-20 |  105 |      16
   3436 | 2014-02-25 |  150 |      14
   3437 | 2014-02-16 |   73 |      17
   3438 | 2014-02-13 |   35 |      15
   3439 | 2014-02-18 |   93 |      15
   3440 | 2014-02-24 |  152 |      14
   3441 | 2014-02-13 |   37 |      15
   3442 | 2014-02-10 |   14 |      19
   3443 | 2014-02-27 |  173 |      16
   3443 | 2014-02-17 |   77 |      16
   3444 | 2014-02-12 |   37 |      17
   3445 | 2014-02-15 |   58 |      13
   3446 | 2014-02-27 |  159 |      14
   3447 | 2014-02-13 |   42 |      15
   3448 | 2014-02-20 |  116 |      15
   3449 | 2014-02-24 |  129 |      14
   3450 | 2014-02-18 |  109 |      18
   3451 | 2014-02-21 |  121 |      15
   3451 | 2014-02-25 |  164 |      15
   3452 | 2014-02-17 |   89 |      13
   3452 | 2014-02-16 |   76 |      13
   3453 | 2014-02-09 |    3 |      16
   3454 | 2014-02-27 |  201 |      16
   3455 | 2014-02-21 |  134 |      16
   3456 | 2014-02-19 |  112 |      18
   3457 | 2014-02-24 |  147 |      17
   3457 | 2014-02-27 |  189 |      17
   3458 | 2014-02-09 |    2 |      14
   3459 | 2014-02-23 |  153 |      15
   3459 | 2014-02-21 |  124 |      15
   3460 | 2014-02-12 |   35 |      18
   3461 | 2014-02-15 |   61 |      13
   3461 | 2014-02-16 |   74 |      13
   3462 | 2014-02-26 |  169 |      18
   3463 | 2014-02-13 |   38 |      15
   3464 | 2014-02-19 |   97 |      14
   3465 | 2014-02-26 |  162 |      17
   3466 | 2014-02-16 |   67 |      16
   3467 | 2014-02-20 |  124 |      18
   3468 | 2014-02-20 |  123 |      18
   3468 | 2014-02-15 |   70 |      18
   3469 | 2014-02-10 |   13 |      20
   3470 | 2014-02-26 |  173 |      15
   3471 | 2014-02-27 |  183 |      13
   3471 | 2014-02-10 |   14 |      13
   3472 | 2014-02-19 |  109 |      16
   3473 | 2014-02-20 |  118 |      16
   3474 | 2014-02-18 |   92 |      16
   3475 | 2014-02-13 |   39 |      19
   3476 | 2014-02-22 |  135 |      14
   3477 | 2014-02-22 |  128 |      14
   3477 | 2014-02-14 |   50 |      14
   3478 | 2014-02-17 |   85 |      18
   3479 | 2014-02-20 |  117 |      19
   3480 | 2014-02-16 |   63 |      15
   3481 | 2014-02-10 |   10 |      12
   3482 | 2014-02-25 |  170 |      16
   3483 | 2014-02-14 |   52 |      18
   3484 | 2014-02-11 |   25 |      17
   3485 | 2014-02-21 |  105 |      20
   3486 | 2014-02-10 |   19 |      16
   3486 | 2014-02-14 |   60 |      16
   3487 | 2014-02-13 |   44 |      15
   3488 | 2014-02-20 |  111 |      17
   3489 | 2014-02-17 |   81 |      13
   3490 | 2014-02-27 |  197 |      16
   3491 | 2014-02-15 |   62 |      18
   3492 | 2014-02-21 |  118 |      18
   3493 | 2014-02-17 |   90 |      14
   3494 | 2014-02-14 |   59 |      17
   3495 | 2014-02-25 |  145 |      17
   3496 | 2014-02-09 |    8 |      15
   3497 | 2014-02-15 |   64 |      16
   3498 | 2014-02-15 |   67 |      17
   3499 | 2014-02-18 |   90 |      16
   3500 | 2014-02-22 |  151 |      17
   3501 | 2014-02-15 |   56 |      15
   3502 | 2014-02-14 |   52 |      20
   3503 | 2014-02-27 |  194 |      18
   3504 | 2014-02-14 |   53 |      19
   3505 | 2014-02-18 |   86 |      16
   3506 | 2014-02-15 |   57 |      19
   3507 | 2014-02-11 |   26 |      16
   3508 | 2014-02-26 |  157 |      17
   3509 | 2014-02-19 |  109 |      14
   3509 | 2014-02-22 |  141 |      14
   3509 | 2014-02-26 |  188 |      14
   3509 | 2014-02-27 |  202 |      14
   3509 | 2014-02-14 |   52 |      14
   3510 | 2014-02-19 |  112 |      16
   3511 | 2014-02-20 |  111 |      14
   3511 | 2014-02-13 |   43 |      14
   3512 | 2014-02-27 |  174 |      22
   3513 | 2014-02-16 |   63 |      16
   3514 | 2014-02-15 |   69 |      17
   3515 | 2014-02-20 |   96 |      18
   3516 | 2014-02-14 |   53 |      16
   3517 | 2014-02-26 |  173 |      16
   3518 | 2014-02-26 |  164 |      15
   3519 | 2014-02-27 |  163 |      13
   3519 | 2014-02-12 |   21 |      13
   3520 | 2014-02-09 |    8 |      17
   3521 | 2014-02-19 |  111 |      18
   3522 | 2014-02-19 |  113 |      15
   3523 | 2014-02-09 |    3 |      16
   3524 | 2014-02-26 |  171 |      16
   3525 | 2014-02-18 |  102 |      18
   3526 | 2014-02-13 |   51 |      15
   3527 | 2014-02-21 |  128 |      15
   3528 | 2014-02-11 |   18 |      13
   3528 | 2014-02-17 |   67 |      13
   3528 | 2014-02-26 |  153 |      13
   3529 | 2014-02-14 |   55 |      14
   3529 | 2014-02-15 |   69 |      14
   3530 | 2014-02-27 |  161 |      13
   3531 | 2014-02-26 |  171 |      16
   3531 | 2014-02-25 |  155 |      16
   3532 | 2014-02-15 |   47 |      16
   3533 | 2014-02-25 |  172 |      16
   3534 | 2014-02-20 |  123 |      15
   3534 | 2014-02-14 |   60 |      15
   3535 | 2014-02-17 |   86 |      15
   3535 | 2014-02-27 |  184 |      15
   3535 | 2014-02-19 |  108 |      15
   3536 | 2014-02-15 |   48 |      16
   3537 | 2014-02-16 |   69 |      13
   3537 | 2014-02-23 |  133 |      13
   3537 | 2014-02-26 |  169 |      13
   3538 | 2014-02-19 |  106 |      16
   3539 | 2014-02-23 |  149 |      14
   3539 | 2014-02-15 |   59 |      14
   3540 | 2014-02-10 |    8 |      11
   3540 | 2014-02-21 |   95 |      11
   3540 | 2014-02-22 |  106 |      11
   3541 | 2014-02-09 |    1 |      14
   3542 | 2014-02-20 |  104 |      19
   3543 | 2014-02-27 |  194 |      16
   3543 | 2014-02-15 |   67 |      16
   3544 | 2014-02-24 |  161 |      21
   3545 | 2014-02-17 |   83 |      14
   3546 | 2014-02-21 |  115 |      14
   3547 | 2014-02-13 |   55 |      15
   3547 | 2014-02-09 |    6 |      15
   3548 | 2014-02-21 |  120 |      16
   3549 | 2014-02-12 |   42 |      16
   3550 | 2014-02-17 |   77 |      15
   3551 | 2014-02-09 |    2 |      18
   3552 | 2014-02-23 |  129 |      13
   3552 | 2014-02-18 |   88 |      13
   3552 | 2014-02-12 |   27 |      13
   3552 | 2014-02-25 |  152 |      13
   3553 | 2014-02-23 |  137 |      15
   3554 | 2014-02-27 |  190 |      15
   3554 | 2014-02-13 |   50 |      15
   3555 | 2014-02-22 |  131 |      15
   3556 | 2014-02-15 |   55 |      18
   3557 | 2014-02-21 |  103 |      16
   3558 | 2014-02-13 |   37 |      16
   3559 | 2014-02-24 |  166 |      17
   3560 | 2014-02-14 |   63 |      16
   3561 | 2014-02-14 |   44 |      19
   3562 | 2014-02-17 |   95 |      17
   3563 | 2014-02-26 |  175 |      14
   3564 | 2014-02-14 |   64 |      17
   3565 | 2014-02-26 |  174 |      17
   3566 | 2014-02-16 |   72 |      15
   3566 | 2014-02-27 |  162 |      15
   3567 | 2014-02-17 |   75 |      15
   3567 | 2014-02-24 |  148 |      15
   3568 | 2014-02-15 |   64 |      14
   3568 | 2014-02-23 |  152 |      14
   3569 | 2014-02-22 |  141 |      18
   3570 | 2014-02-24 |  157 |      16
   3570 | 2014-02-27 |  194 |      16
   3570 | 2014-02-21 |  121 |      16
   3571 | 2014-02-09 |    5 |      17
   3572 | 2014-02-22 |  133 |      16
   3573 | 2014-02-13 |   40 |      14
   3573 | 2014-02-10 |   11 |      14
   3574 | 2014-02-22 |  138 |      18
   3575 | 2014-02-12 |   35 |      18
   3576 | 2014-02-20 |  116 |      18
   3577 | 2014-02-14 |   46 |      14
   3578 | 2014-02-21 |  116 |      18
